GameID,Season,Week,Team,Location,Winner,Win,Dorsal,PlayerID,Name,Min,Seconds,Game_Poss,PTS,VAL,T2_M,T2_A,T3_M,T3_A,FT_M,FT_A,Reb_O,Reb_D,Reb_T,AST,STL,TO,BLK,PF,PF_R,+/-,+/-_40,GmSc,TS%,eFG%,USG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,PPM,PP2P,PP3P,PPFG,PPPOS,Sh%_2P,Sh%_3P,Sh%_FG
104459,2025,Jornada 1,UNI,HOME,UNI,1,33,30003424,K. Tillie,14:49,889,76.0,2,10,1,2,0,2,0,0,2,5,7,4,1,1,0,0,0,4,10.8,5.3,25.0,25.0,77.9,50.0,0.0,90.0,204.5,150.0,291.8,17.8,0.0,20.0,0.13,1.0,0.0,0.5,0.4,62.8,150.0,88.5
104459,2025,Jornada 1,UNI,HOME,UNI,1,45,30000023,D. Kravish,19:31,1171,76.0,7,8,2,5,1,1,0,0,1,4,5,4,0,2,0,3,0,15,30.7,5.5,58.3,58.3,94.6,16.7,0.0,34.2,124.2,81.3,3260.9,0.0,0.0,25.0,0.36,0.8,3.0,1.17,0.88,119.2,56.9,100.8
104459,2025,Jornada 1,SBB,AWAY,UNI,0,2,30004013,M. Normantas,21:22,1282,76.0,4,1,1,1,0,4,2,2,0,2,2,0,0,2,0,0,1,-21,-39.3,-0.5,34.0,20.0,88.5,80.0,40.0,0.0,62.4,29.7,0.0,0.0,0.0,25.4,0.19,2.0,0.0,0.4,0.51,28.4,162.8,83.6
104459,2025,Jornada 1,SBB,AWAY,UNI,0,3,30003398,H. Frey,21:55,1315,76.0,4,5,2,3,0,2,0,2,2,2,4,2,2,3,0,2,3,-6,-11.0,2.1,34.0,40.0,97.3,40.0,40.0,55.3,60.8,57.9,486.8,24.0,0.0,33.8,0.18,1.33,0.0,0.8,0.45,83.0,79.4,81.5
104459,2025,Jornada 1,SBB,AWAY,UNI,0,11,20212984,D. Hilliard,18:16,1096,76.0,14,17,2,4,2,6,4,4,0,1,1,2,3,2,1,1,5,-4,-8.8,11.6,59.5,50.0,180.8,60.0,40.0,0.0,36.5,17.4,-100.5,43.2,25.5,14.5,0.77,1.0,1.0,1.0,1.02,132.7,285.6,195.5
104459,2025,Jornada 1,SBB,AWAY,UNI,0,18,30003947,L. Petrasek,21:22,1282,76.0,13,11,2,3,3,4,0,0,0,1,1,1,0,1,0,2,1,-4,-7.5,9.3,92.9,92.9,89.9,57.1,0.0,0.0,31.2,14.9,-37.7,0.0,0.0,12.5,0.61,1.33,2.25,1.86,1.62,85.1,162.8,117.0
104459,2025,Jornada 1,SBB,AWAY,UNI,0,32,20212461,T. Hlinason,23:41,1421,76.0,10,19,4,4,0,0,2,4,3,4,7,3,0,1,2,2,2,-4,-6.8,13.0,86.8,100.0,68.5,0.0,100.0,76.8,112.6,93.8,-215.1,0.0,39.3,14.8,0.42,2.0,0.0,2.0,1.48,102.4,0.0,60.3
104459,2025,Jornada 1,SBB,AWAY,UNI,0,7,30003944,J. Jaworski,17:53,1073,76.0,8,-5,2,5,1,4,1,2,0,0,0,1,0,3,0,5,1,3,6.7,-1.8,40.5,38.9,172.9,44.4,22.2,0.0,0.0,0.0,-96.8,0.0,0.0,23.3,0.45,0.8,0.75,0.78,0.62,169.4,194.5,179.7
104459,2025,Jornada 1,SBB,AWAY,UNI,0,10,30000192,M. Krampelj,17:06,1026,76.0,6,7,1,3,0,0,4,6,0,1,1,0,1,0,0,3,6,-13,-30.4,3.6,53.2,33.3,79.2,0.0,200.0,0.0,39.0,18.6,0.0,15.4,0.0,0.0,0.35,0.67,0.0,0.67,1.06,106.3,0.0,62.7
104459,2025,Jornada 1,SBB,AWAY,UNI,0,12,30004090,A. Zecevic,00:00,0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104459,2025,Jornada 1,SBB,AWAY,UNI,0,19,20212357,M. Pantzar,20:26,1226,76.0,5,3,1,5,0,2,3,4,1,2,3,2,2,2,0,2,2,-14,-27.4,2.0,28.5,14.3,126.4,28.6,57.1,29.7,65.3,46.6,160.3,25.8,0.0,18.6,0.24,0.4,0.0,0.29,0.46,148.3,85.1,122.3
104459,2025,Jornada 1,SBB,AWAY,UNI,0,20,30002005,A. Sylla,12:57,777,76.0,2,2,0,1,0,0,2,4,0,2,2,1,0,0,0,2,2,-13,-40.2,1.0,36.2,0.0,51.2,0.0,400.0,0.0,103.0,49.0,70.2,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.72,46.8,0.0,27.6
104459,2025,Jornada 1,SBB,AWAY,UNI,0,22,20210147,A. Font,05:26,326,76.0,0,0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,-5,-36.8,-0.4,0.0,0.0,88.4,50.0,0.0,111.5,122.7,116.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.5,160.0,131.5
104459,2025,Jornada 1,SBB,AWAY,UNI,0,73,30004012,S. Lazarevic,19:36,1176,76.0,2,4,1,3,0,0,0,0,1,4,5,1,0,1,0,3,2,-9,-18.4,0.7,33.3,33.3,49.0,0.0,0.0,30.9,136.1,81.0,86.5,0.0,0.0,25.0,0.1,0.67,0.0,0.67,0.5,92.8,0.0,54.7
104460,2025,Jornada 1,BUR,HOME,BUR,1,00,30003987,J. Samuels,16:56,1016,90.2,9,8,3,4,0,1,3,4,1,2,3,1,0,2,0,2,2,15,35.4,5.5,66.6,60.0,102.5,20.0,80.0,32.8,65.6,49.2,-266.4,0.0,0.0,22.8,0.53,1.5,0.0,1.2,1.03,124.3,35.8,83.2
104460,2025,Jornada 1,BUR,HOME,BUR,1,6,30003978,J. Gudmundsson,27:20,1640,90.2,13,21,1,1,3,5,2,3,0,6,6,5,3,3,0,5,5,13,19.0,13.3,88.8,91.7,74.8,83.3,50.0,0.0,122.0,61.0,2112.7,24.3,0.0,29.1,0.48,2.0,1.8,1.83,1.26,19.3,110.9,61.8
104460,2025,Jornada 1,BUR,HOME,BUR,1,23,30000294,L. Meindl,24:15,1455,90.2,18,16,5,8,0,6,8,9,0,3,3,2,2,2,0,3,6,10,16.5,10.9,50.1,35.7,163.1,42.9,64.3,0.0,68.7,34.4,-161.1,18.3,0.0,10.0,0.74,1.25,0.0,0.71,0.9,173.6,150.0,162.6
104460,2025,Jornada 1,BUR,HOME,BUR,1,40,20212411,L. Fischer,24:15,1455,90.2,9,14,3,4,0,0,3,5,2,4,6,1,1,3,2,1,3,2,3.3,8.9,72.6,75.0,75.2,0.0,125.0,45.8,91.6,68.7,131.8,9.1,45.8,32.6,0.37,1.5,0.0,1.5,0.98,86.8,0.0,46.5
104460,2025,Jornada 1,BUR,HOME,BUR,1,56,30003983,J. Jackson,26:18,1578,90.2,17,20,1,4,4,7,3,3,2,3,5,3,1,0,0,4,4,8,12.2,15.1,69.0,63.6,92.8,63.6,27.3,42.2,63.4,52.8,-324.9,8.4,0.0,0.0,0.65,0.5,1.71,1.27,1.38,80.0,161.3,117.8
104460,2025,Jornada 1,BUR,HOME,BUR,1,3,30000479,Y. Nzosa,04:21,261,90.2,2,2,1,2,0,0,0,0,0,1,1,1,1,0,0,2,0,4,36.8,2.2,50.0,50.0,91.1,0.0,0.0,0.0,127.7,63.9,-307.0,50.9,0.0,0.0,0.46,1.0,0.0,1.0,1.0,242.0,0.0,129.5
104460,2025,Jornada 1,BUR,HOME,BUR,1,8,20204078,P. Almazán,10:34,634,90.2,0,-2,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,3,11.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104460,2025,Jornada 1,BUR,HOME,BUR,1,10,30001331,G. Corbalán,19:18,1158,90.2,13,13,6,8,0,4,1,2,2,4,6,0,1,1,0,0,1,14,29.0,9.2,50.5,50.0,142.5,33.3,16.7,57.6,115.1,86.4,-0.0,11.5,0.0,7.2,0.67,1.5,0.0,1.0,0.94,218.2,125.6,175.1
104460,2025,Jornada 1,BUR,HOME,BUR,1,11,20204156,D. Díez,24:15,1455,90.2,7,10,1,1,1,7,2,2,2,5,7,2,1,2,0,0,1,3,4.9,5.5,39.4,31.2,88.9,87.5,25.0,45.8,114.5,80.2,113.7,9.1,0.0,18.4,0.29,2.0,0.43,0.62,0.64,21.7,174.9,92.9
104460,2025,Jornada 1,BUR,HOME,BUR,1,17,20210685,S. García,02:29,149,90.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,48.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104460,2025,Jornada 1,BUR,HOME,BUR,1,19,20209859,R. Neto,09:08,548,90.2,7,8,1,2,0,3,5,6,2,0,2,0,1,1,0,0,4,5,21.9,4.9,45.8,20.0,187.4,60.0,120.0,121.7,0.0,60.8,0.0,24.3,0.0,11.6,0.77,1.0,0.0,0.4,0.81,115.3,199.1,154.2
104460,2025,Jornada 1,BUR,HOME,BUR,1,22,30003984,S. de Sousa,10:51,651,90.2,2,-1,1,4,0,0,0,0,1,1,2,0,1,1,1,4,1,10,36.9,-0.3,25.0,25.0,91.3,0.0,0.0,51.2,51.2,51.2,0.0,20.4,51.2,20.0,0.18,0.5,0.0,0.5,0.4,194.0,0.0,103.8
104460,2025,Jornada 1,GIR,AWAY,BUR,0,5,30003946,D. Needham,17:26,1046,90.2,3,-10,0,4,1,6,0,0,0,0,0,3,1,5,0,4,1,-16,-36.7,-7.1,15.0,15.0,174.7,60.0,0.0,0.0,0.0,0.0,254.4,12.7,0.0,33.3,0.17,0.0,0.5,0.3,0.2,127.5,229.4,173.8
104460,2025,Jornada 1,GIR,AWAY,BUR,0,8,30004008,M. Hughes,14:56,896,90.2,8,7,1,1,1,5,3,4,1,3,4,2,2,2,0,4,2,-10,-26.8,5.6,51.5,41.7,132.7,83.3,66.7,37.2,111.6,74.4,-1500.0,29.7,0.0,20.5,0.54,2.0,0.6,0.83,0.82,37.2,223.2,121.8
104460,2025,Jornada 1,GIR,AWAY,BUR,0,11,30003939,O. Livingston,25:41,1541,90.2,13,12,2,7,2,4,3,4,1,2,3,5,2,2,0,4,3,-16,-24.9,9.7,50.9,45.5,116.7,36.4,36.4,21.6,43.3,32.4,-633.2,17.3,0.0,13.6,0.51,0.57,1.5,0.91,0.88,151.4,103.8,129.8
104460,2025,Jornada 1,GIR,AWAY,BUR,0,12,30002443,M. Geben,13:57,837,90.2,2,-5,1,2,0,1,0,0,0,0,0,0,1,1,0,5,0,-10,-28.7,-1.7,33.3,33.3,58.2,33.3,0.0,0.0,0.0,0.0,0.0,15.9,0.0,25.0,0.14,1.0,0.0,0.67,0.5,79.6,47.8,65.2
104460,2025,Jornada 1,GIR,AWAY,BUR,0,23,20210335,S. Martínez,21:01,1261,90.2,5,6,2,2,0,2,1,4,2,4,6,0,2,0,0,4,2,-25,-47.6,4.8,43.4,50.0,55.6,50.0,100.0,52.9,105.7,79.3,0.0,21.1,0.0,0.0,0.24,2.0,0.0,1.0,0.87,52.9,63.4,57.7
104460,2025,Jornada 1,GIR,AWAY,BUR,0,4,20211754,P. Busquets,26:21,1581,90.2,26,23,8,10,1,4,7,8,0,2,2,3,0,4,0,3,6,2,3.0,16.9,74.2,67.9,165.8,28.6,57.1,0.0,42.2,21.1,-52.6,0.0,0.0,18.6,0.99,1.6,0.75,1.36,1.21,210.8,101.2,161.0
104460,2025,Jornada 1,GIR,AWAY,BUR,0,7,30004088,S. Hollanders,01:25,85,90.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-112.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104460,2025,Jornada 1,GIR,AWAY,BUR,0,9,20212102,G. Ferrando,13:14,794,90.2,0,2,0,0,0,2,0,0,0,0,0,5,0,1,0,0,0,-6,-18.1,1.1,0.0,0.0,46.0,100.0,0.0,0.0,0.0,0.0,302.3,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,100.8,45.8
104460,2025,Jornada 1,GIR,AWAY,BUR,0,10,30003990,P. Vildoza,20:57,1257,90.2,5,9,2,4,0,2,1,1,1,3,4,3,1,2,0,0,2,-4,-7.6,4.3,38.8,33.3,81.8,33.3,16.7,26.5,79.6,53.0,484.8,10.6,0.0,23.7,0.24,1.0,0.0,0.67,0.59,106.1,63.6,86.8
104460,2025,Jornada 1,GIR,AWAY,BUR,0,21,30000138,J. Fernández,18:04,1084,90.2,11,17,3,3,0,2,5,6,0,5,5,1,0,1,0,2,6,-3,-6.6,8.7,72.0,60.0,97.1,40.0,120.0,0.0,153.8,76.9,-134.8,0.0,0.0,11.6,0.61,2.0,0.0,1.2,1.27,92.3,73.8,83.9
104460,2025,Jornada 1,GIR,AWAY,BUR,0,25,20211466,N. Maric,07:59,479,90.2,2,2,0,2,0,0,2,4,1,2,3,0,0,0,0,0,2,-5,-25.1,1.1,26.6,0.0,95.6,0.0,200.0,69.6,139.2,104.4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.53,139.2,0.0,75.9
104460,2025,Jornada 1,GIR,AWAY,BUR,0,29,30002674,M. Susinskas,18:59,1139,90.2,4,7,1,1,0,2,2,2,1,3,4,1,1,0,1,2,1,7,14.7,5.5,51.5,33.3,41.5,66.7,66.7,29.3,87.8,58.5,72.8,11.7,27.7,0.0,0.21,2.0,0.0,0.67,1.03,29.3,70.2,47.9
104461,2025,Jornada 1,TEN,HOME,TEN,1,6,20212972,B. Fitipaldo,25:31,1531,82.1,11,9,1,3,3,5,0,0,0,0,0,1,1,0,0,1,1,11,17.2,8.3,68.8,68.8,67.2,62.5,0.0,0.0,0.0,0.0,296.0,9.5,0.0,0.0,0.43,0.67,1.8,1.38,1.38,56.0,145.1,90.9
104461,2025,Jornada 1,TEN,HOME,TEN,1,9,20201760,M. Huertas,23:52,1432,82.1,20,19,4,12,2,3,6,6,3,3,6,4,0,6,0,2,6,-10,-16.8,10.9,56.7,46.7,212.3,20.0,40.0,78.6,83.8,81.1,-205.9,0.0,0.0,25.4,0.84,0.67,2.0,0.93,0.85,239.4,93.1,182.2
104461,2025,Jornada 1,TEN,HOME,TEN,1,19,20210659,G. Shermadini,25:10,1510,82.1,28,38,10,14,0,0,8,9,5,2,7,2,0,1,1,1,7,-6,-9.5,26.6,78.0,71.4,161.5,0.0,64.3,124.2,53.0,89.7,-35.0,0.0,15.9,5.3,1.11,1.43,0.0,1.43,1.48,264.9,0.0,161.2
104461,2025,Jornada 1,TEN,HOME,TEN,1,31,30000306,R. Giedraitis,25:11,1511,82.1,14,17,3,3,2,5,2,2,1,3,4,0,2,1,0,2,3,15,23.8,12.2,78.8,75.0,84.1,62.5,25.0,24.8,79.4,51.2,-0.0,19.3,0.0,10.1,0.56,2.0,1.2,1.5,1.42,56.7,147.1,92.1
104461,2025,Jornada 1,TEN,HOME,TEN,1,42,20212189,A. Doornekamp,22:40,1360,82.1,4,3,0,0,1,5,1,2,1,3,4,0,1,0,0,3,2,0,0.0,1.9,34.0,30.0,55.6,100.0,40.0,27.6,88.2,56.9,0.0,10.7,0.0,0.0,0.18,0.0,0.6,0.6,0.68,0.0,163.4,63.9
104461,2025,Jornada 1,TEN,HOME,TEN,1,2,30003367,K. Kostadinov,03:20,200,82.1,0,-2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,-4,-48.0,-1.1,0.0,0.0,64.3,0.0,0.0,0.0,0.0,0.0,176.5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104461,2025,Jornada 1,TEN,HOME,TEN,1,3,20204124,J. Fernández,19:45,1185,82.1,18,21,3,5,2,5,6,7,0,1,1,5,2,0,0,2,4,14,28.4,17.6,68.8,60.0,141.9,50.0,70.0,0.0,33.8,16.3,-304.4,24.7,0.0,0.0,0.91,1.2,1.2,1.2,1.38,120.6,187.5,146.8
104461,2025,Jornada 1,TEN,HOME,TEN,1,11,30001166,T. Scrubb,13:28,808,82.1,2,3,0,1,0,2,2,2,1,1,2,0,2,0,0,0,1,-3,-8.9,2.9,25.8,0.0,61.7,66.7,66.7,46.4,49.5,47.9,0.0,36.2,0.0,0.0,0.15,0.0,0.0,0.0,0.52,35.4,110.0,64.6
104461,2025,Jornada 1,TEN,HOME,TEN,1,13,20209470,L. Costa,00:04,4,82.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104461,2025,Jornada 1,TEN,HOME,TEN,1,15,20203882,J. Sastre,12:09,729,82.1,0,2,0,1,0,0,0,0,0,2,2,1,0,0,0,1,1,6,19.8,0.2,0.0,0.0,17.6,0.0,0.0,0.0,109.7,53.1,48.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,0.0,23.9
104461,2025,Jornada 1,TEN,HOME,TEN,1,21,20211625,T. Abromaitis,17:39,1059,82.1,5,5,1,1,1,2,0,0,0,3,3,0,0,1,0,1,0,13,29.5,3.2,83.3,83.3,48.6,66.7,0.0,0.0,113.3,54.8,0.0,0.0,0.0,25.0,0.28,2.0,1.5,1.67,1.25,27.0,83.9,49.3
104461,2025,Jornada 1,TEN,HOME,TEN,1,35,20209934,F. Guerra,11:11,671,82.1,2,8,1,2,0,0,0,0,2,5,7,2,2,2,0,3,1,19,68.0,4.1,50.0,50.0,76.7,0.0,0.0,111.8,298.1,201.9,221.9,43.6,0.0,50.0,0.18,1.0,0.0,1.0,0.5,85.2,0.0,51.8
104461,2025,Jornada 1,MAN,AWAY,TEN,0,8,20204133,A. Reyes,22:39,1359,82.1,3,4,1,3,0,3,1,1,1,5,6,1,0,0,0,1,0,-9,-15.9,1.7,23.3,16.7,62.5,50.0,16.7,29.4,138.0,85.5,33.7,0.0,0.0,0.0,0.13,0.67,0.0,0.33,0.47,53.0,139.4,76.8
104461,2025,Jornada 1,MAN,AWAY,TEN,0,19,30003994,L. Olinde,23:32,1412,82.1,8,11,1,2,2,4,0,0,1,2,3,0,2,0,0,1,3,10,17.0,7.9,66.7,66.7,56.1,66.7,0.0,28.3,53.1,41.1,0.0,20.7,0.0,0.0,0.34,1.0,1.5,1.33,1.33,34.0,178.9,73.9
104461,2025,Jornada 1,MAN,AWAY,TEN,0,32,30003414,R. Obasohan,13:25,805,82.1,7,6,2,2,0,1,3,4,0,1,1,1,0,2,0,3,4,-19,-56.6,3.1,73.5,66.7,110.8,33.3,133.3,0.0,46.6,24.0,287.4,0.0,0.0,29.6,0.52,2.0,0.0,1.33,1.04,59.6,78.5,64.8
104461,2025,Jornada 1,MAN,AWAY,TEN,0,33,30003945,G. Golden,21:37,1297,82.1,18,18,8,14,0,0,2,2,1,2,3,5,0,2,0,1,1,-6,-11.1,13.8,60.5,57.1,171.8,0.0,14.3,30.8,57.8,44.8,-118.6,0.0,0.0,11.8,0.83,1.14,0.0,1.14,1.07,259.1,0.0,187.7
104461,2025,Jornada 1,MAN,AWAY,TEN,0,55,20203826,D. Pérez,18:00,1080,82.1,2,0,0,1,0,1,2,2,0,2,2,2,0,5,0,1,2,-6,-13.3,-2.8,34.7,0.0,96.3,50.0,100.0,0.0,69.4,35.8,63.5,0.0,0.0,63.5,0.11,0.0,0.0,0.0,0.25,22.2,58.5,32.2
104461,2025,Jornada 1,MAN,AWAY,TEN,0,0,30003951,K. Akobundu,16:20,980,82.1,10,7,5,6,0,0,0,0,1,1,2,1,0,2,0,3,0,6,14.7,6.3,83.3,83.3,107.7,0.0,0.0,40.8,38.3,39.5,-46.7,0.0,0.0,25.0,0.61,1.67,0.0,1.67,1.25,146.9,0.0,106.5
104461,2025,Jornada 1,MAN,AWAY,TEN,0,2,30003943,H. Benitez,24:43,1483,82.1,13,19,6,12,0,1,1,1,2,3,5,11,1,2,0,3,1,-3,-4.9,14.1,48.4,46.2,137.4,7.7,7.7,53.9,75.9,65.3,-656.9,9.9,0.0,13.0,0.53,1.0,0.0,0.92,0.84,194.2,42.6,152.5
104461,2025,Jornada 1,MAN,AWAY,TEN,0,4,20213406,M. Gaspà,13:04,784,82.1,8,10,4,4,0,0,0,0,1,0,1,2,0,0,1,4,2,6,18.4,8.0,100.0,100.0,67.3,0.0,0.0,51.0,0.0,24.7,-116.7,0.0,36.4,0.0,0.61,2.0,0.0,2.0,2.0,122.4,0.0,88.7
104461,2025,Jornada 1,MAN,AWAY,TEN,0,11,30001332,A. Ubal,14:45,885,82.1,5,6,0,2,0,0,5,6,0,3,3,0,1,0,0,3,3,4,10.8,3.9,53.9,0.0,69.2,0.0,300.0,0.0,127.1,65.6,0.0,16.5,0.0,0.0,0.34,0.0,0.0,0.0,1.08,54.2,0.0,39.3
104461,2025,Jornada 1,MAN,AWAY,TEN,0,12,30000133,M. Steinbergs,14:07,847,82.1,3,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,-30,-85.0,1.3,50.0,50.0,46.7,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,1.5,1.0,1.0,28.3,149.1,61.6
104461,2025,Jornada 1,MAN,AWAY,TEN,0,47,30003942,A. Izaw-Bolavie,01:53,113,82.1,0,-3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,-9,-191.2,-1.8,0.0,0.0,116.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104461,2025,Jornada 1,MAN,AWAY,TEN,0,99,30003996,A. Plummer,15:55,955,82.1,16,9,1,3,4,7,2,2,0,0,0,0,0,0,1,4,1,1,2.5,10.1,73.5,70.0,150.4,70.0,20.0,0.0,0.0,0.0,-0.0,0.0,29.9,0.0,1.01,0.67,1.71,1.4,1.47,75.4,462.9,182.1
104462,2025,Jornada 1,LLE,HOME,LLE,1,1,30003914,J. Batemon,20:58,1258,77.2,8,5,1,2,2,4,0,0,0,1,1,2,1,3,0,1,1,18,34.3,4.3,66.7,66.7,96.1,66.7,0.0,0.0,22.2,12.7,298.9,12.3,0.0,33.3,0.38,1.0,1.5,1.33,0.89,44.4,141.3,81.8
104462,2025,Jornada 1,LLE,HOME,LLE,1,3,30000049,M. Ejim,25:28,1528,77.2,13,16,4,10,1,3,2,4,4,4,8,2,0,1,1,1,6,25,39.3,9.8,44.0,42.3,138.5,23.1,30.8,98.2,73.1,83.8,-368.1,0.0,22.4,6.3,0.51,0.8,1.0,0.85,0.82,182.6,87.3,145.8
104462,2025,Jornada 1,LLE,HOME,LLE,1,4,30003988,C. Agada,20:24,1224,77.2,14,19,4,8,2,3,0,1,2,5,7,6,1,1,1,4,1,11,21.6,14.5,61.2,63.6,136.5,27.3,9.1,61.3,114.0,91.5,-246.9,12.7,28.0,8.0,0.69,1.0,2.0,1.27,1.13,182.4,108.9,154.1
104462,2025,Jornada 1,LLE,HOME,LLE,1,12,20211460,A. Diagne,11:35,695,77.2,4,6,2,3,0,0,0,0,2,2,4,0,1,0,1,4,1,11,38.0,4.8,66.7,66.7,58.0,0.0,0.0,107.9,80.3,92.1,0.0,22.4,49.3,0.0,0.35,1.33,0.0,1.33,1.33,120.5,0.0,74.0
